1,505.4887,215.8381,17.3688,40.7481,0.65850000
1,370.6705,207.4726,20.0329,40.4678,0.22860000
1,353.0828,194.3581,52.8638,55.3441,0.08580000
1,65.2832,215.7072,20.3302,54.3553,0.07200000
1,511.5866,216.9863,17.9937,39.5241,0.06590000
1,59.0229,219.3350,21.3843,58.1642,0.06310000
1,341.6604,200.6512,49.7906,41.3629,0.06040000
1,376.3500,200.6508,19.5058,40.5721,0.05410000
1,362.1145,202.9236,24.2084,37.2672,0.05370000
1,353.4487,204.3103,23.5321,29.6609,0.05320000
1,365.4266,186.0188,56.0963,55.5893,0.05070000
1,73.8189,217.7158,19.4287,51.0369,0.04880000
1,505.2010,212.1734,33.3061,46.7866,0.04880000
1,106.2382,208.4991,18.3216,41.4558,0.04860000
1,378.4972,216.2101,17.5269,33.5621,0.04670000
1,450.7630,198.5026,16.8054,32.4319,0.04600000
1,504.3431,209.5424,15.2312,29.8560,0.04520000
1,524.1651,214.7962,17.2847,36.3715,0.04460000
1,61.5031,208.1270,18.3485,46.6089,0.04460000
1,52.9994,216.7662,20.0029,55.4515,0.04380000
1,347.0406,205.5697,21.3628,25.7370,0.04270000
1,488.6343,200.1656,54.3120,53.9873,0.04150000
2,532.0705,225.0063,19.6646,48.2332,0.95810000
2,371.2661,214.6565,20.3118,44.8063,0.22750000
2,546.6650,221.4930,20.2729,45.9981,0.11250000
2,364.5779,212.8579,21.1833,42.3051,0.09970000
2,451.0381,204.1042,19.6776,42.6218,0.08320000
2,537.8508,216.0978,19.9065,42.0368,0.08190000
2,554.7412,219.9386,19.9976,46.1227,0.07630000
2,359.3905,206.3456,41.6547,59.6153,0.07260000
2,533.3762,207.1010,45.5180,64.4357,0.06990000
2,562.9141,220.7725,19.1174,45.1191,0.06330000
2,334.0435,201.1047,64.8413,52.0233,0.05960000
2,356.8346,213.6619,19.0929,38.0152,0.05890000
2,376.7050,206.6397,19.3006,43.2339,0.05780000
2,78.6477,215.8738,18.7568,42.4108,0.05240000
2,353.8382,206.1717,21.4327,30.6438,0.05210000
2,527.4316,221.8712,18.2778,43.2248,0.05060000
2,524.5187,216.9061,36.1643,62.1650,0.05020000
2,348.3050,211.3608,19.5091,29.7024,0.04820000
2,377.6951,222.4632,19.2167,40.1747,0.04630000
2,130.2866,2.8070,19.5274,60.6257,0.04550000
2,357.4797,190.0637,57.0234,58.9813,0.04460000
2,136.4576,176.0762,53.6151,64.6939,0.04450000
3,565.1151,233.1732,19.7697,52.7079,0.92160000
3,361.6365,221.0056,22.8630,46.6980,0.28100000
3,449.7115,212.0179,21.2290,42.9396,0.20770000
3,352.6928,215.9600,39.3264,58.5898,0.08620000
3,576.9780,236.5353,20.3142,46.9059,0.08560000
3,347.6794,220.5091,22.5085,40.8876,0.07700000
3,368.1511,227.3686,23.3718,45.7483,0.07480000
3,353.5480,215.7166,24.4265,43.9413,0.07160000
3,329.2105,212.6499,59.3086,53.6822,0.07090000
3,602.0786,236.2069,20.3688,40.6142,0.06800000
3,377.3810,216.7072,16.3016,44.7497,0.06530000
3,562.3702,226.4990,42.8715,65.2426,0.06400000
3,573.9186,222.6404,52.8777,65.9521,0.05880000
3,346.3020,200.8171,61.1394,63.7897,0.05840000
3,577.6237,226.2423,35.2461,48.7558,0.05720000
3,314.2196,199.9310,68.4813,52.6950,0.05670000
3,569.2668,226.4683,21.2651,46.5528,0.05430000
3,618.9322,216.9982,21.0954,38.6662,0.05420000
3,586.3578,235.9141,20.1196,43.8870,0.05240000
3,380.0607,207.4174,17.2584,39.7531,0.05040000
